chorale_id,st,pitch,dur,keysig,timesig,fermata
58,96,76,2,2,16,0
58,98,74,2,2,16,0
58,100,76,4,2,16,0
58,104,74,4,2,16,1
58,108,74,4,2,16,0
58,112,74,4,2,16,0
58,116,76,4,2,16,0
58,120,74,4,2,16,0
58,124,71,2,2,16,0
58,126,73,2,2,16,0
58,128,74,4,2,16,0
58,132,74,4,2,16,0
58,136,73,4,2,16,1
58,140,73,4,2,16,0
58,144,74,4,2,16,0
58,148,76,4,2,16,0
58,152,74,4,2,16,0
58,156,71,2,2,16,0
58,158,73,2,2,16,0
58,160,74,4,2,16,0
58,164,74,4,2,16,0
58,168,73,4,2,16,1
58,172,78,4,2,16,0
58,176,79,2,2,16,0
58,178,78,2,2,16,0
58,180,76,4,2,16,0
58,184,78,2,2,16,0
58,186,76,2,2,16,0
58,188,74,4,2,16,0
58,192,74,4,2,16,0
58,196,73,4,2,16,0
58,200,74,4,2,16,1
58,204,73,4,2,16,0
58,208,74,4,2,16,0
58,212,73,4,2,16,0
58,216,71,4,2,16,0
58,220,69,4,2,16,0
58,224,69,4,2,16,0
58,228,68,4,2,16,0
58,232,69,4,2,16,1
58,236,78,4,2,16,0
58,240,76,4,2,16,0
58,244,74,4,2,16,0
58,248,73,4,2,16,1
58,252,78,4,2,16,0
58,256,79,2,2,16,0
58,258,78,2,2,16,0
58,260,76,4,2,16,0
58,264,78,2,2,16,0
58,266,76,2,2,16,0
58,268,74,4,2,16,0
58,272,74,4,2,16,0
58,276,73,4,2,16,0
58,280,74,4,2,16,1
58,284,74,4,2,16,0
58,288,74,4,2,16,0
58,292,74,4,2,16,0
58,296,76,4,2,16,0
58,300,74,4,2,16,0
58,304,74,4,2,16,0
58,308,73,4,2,16,0
58,312,74,4,2,16,1
59,12,67,4,-2,16,0
59,16,67,4,-2,16,0
59,20,67,4,-2,16,0
59,24,66,4,-2,16,0
59,28,62,4,-2,16,0
59,32,67,4,-2,16,0
59,36,69,4,-2,16,0
59,40,70,4,-2,16,0
59,44,70,4,-2,16,0
59,48,72,4,-2,16,0
59,52,70,4,-2,16,0
59,56,69,4,-2,16,1
59,60,69,4,-2,16,0
59,64,70,4,-2,16,0
59,68,72,4,-2,16,0
59,72,74,2,-2,16,0
59,74,72,2,-2,16,0
59,76,70,4,-2,16,0
59,80,75,4,-2,16,0
59,84,75,4,-2,16,0
59,88,74,4,-2,16,0
59,92,73,2,-2,16,0
59,94,72,2,-2,16,0
59,96,72,8,-2,16,0
59,104,70,4,-2,16,1
59,108,70,4,-2,16,0
59,112,69,4,-2,16,0
59,116,67,4,-2,16,0
59,120,65,4,-2,16,0
59,124,62,2,-2,16,0
59,126,63,2,-2,16,0
59,128,65,4,-2,16,0
59,132,65,4,-2,16,0
59,136,67,4,-2,16,0
59,140,65,4,-2,16,0
59,144,63,8,-2,16,0
59,152,62,4,-2,16,1
59,156,74,4,-2,16,0
59,160,72,4,-2,16,0
59,164,70,2,-2,16,0
59,166,69,2,-2,16,0
59,168,69,8,-2,16,0
59,176,67,12,-2,16,1
60,12,66,2,2,16,0
60,14,67,2,2,16,0
60,16,69,4,2,16,0
60,20,71,4,2,16,0
60,24,69,4,2,16,0
60,28,67,2,2,16,0
60,30,66,2,2,16,0
60,32,66,8,2,16,1
60,44,69,4,2,16,0
60,48,71,4,2,16,0
60,52,73,4,2,16,0
60,56,74,4,2,16,0
60,60,74,2,2,16,0
60,62,73,2,2,16,0
60,64,73,8,2,16,0
60,72,71,4,2,16,1
60,76,76,2,2,16,0
60,78,74,2,2,16,0
60,80,73,4,2,16,0
60,84,74,2,2,16,0
60,86,73,2,2,16,0
60,88,71,6,2,16,0
60,94,69,2,2,16,0
60,96,69,12,2,16,1
60,108,69,4,2,16,0
60,112,71,4,2,16,0
60,116,73,4,2,16,0
60,120,74,6,2,16,0
60,126,76,2,2,16,0
60,128,73,12,2,16,1
60,140,69,4,2,16,0
60,144,69,4,2,16,0
60,148,71,4,2,16,0
60,152,69,4,2,16,0
60,156,67,2,2,16,0
60,158,66,2,2,16,0
60,160,66,12,2,16,1
60,172,69,4,2,16,0
60,176,71,2,2,16,0
60,178,73,2,2,16,0
60,180,74,4,2,16,0
60,184,74,4,2,16,0
60,188,73,4,2,16,0
60,192,74,12,2,16,1
61,0,67,4,-3,16,0
61,4,65,4,-3,16,0
61,8,63,4,-3,16,0
61,12,65,4,-3,16,0
61,16,67,4,-3,16,0
61,20,68,4,-3,16,0
61,24,70,8,-3,16,1
61,32,72,4,-3,16,0
61,36,70,4,-3,16,0
61,40,68,4,-3,16,0
61,44,67,2,-3,16,0
61,46,65,2,-3,16,0
61,48,65,8,-3,16,0
61,56,63,8,-3,16,1
61,64,67,4,-3,16,0
61,68,70,4,-3,16,0
61,72,68,4,-3,16,0
61,76,67,4,-3,16,0
61,80,65,4,-3,16,0
61,84,63,4,-3,16,0
61,88,62,8,-3,16,1
61,96,63,4,-3,16,0
61,100,65,4,-3,16,0
61,104,67,4,-3,16,0
61,108,67,4,-3,16,0
61,112,68,8,-3,16,0
61,120,67,8,-3,16,1
61,128,67,4,-3,16,0
61,132,68,4,-3,16,0
61,136,70,4,-3,16,0
61,140,68,4,-3,16,0
61,144,67,4,-3,16,0
61,148,65,4,-3,16,0
61,152,67,8,-3,16,1
61,160,65,4,-3,16,0
61,164,65,4,-3,16,0
61,168,67,2,-3,16,0
61,170,69,2,-3,16,0
61,172,70,4,-3,16,0
61,176,70,4,-3,16,0
61,180,69,4,-3,16,0
61,184,70,8,-3,16,1
61,192,70,4,-3,16,0
61,196,67,4,-3,16,0
61,200,72,4,-3,16,0
61,204,70,4,-3,16,0
61,208,68,4,-3,16,0
61,212,67,4,-3,16,0
61,216,65,8,-3,16,1
61,224,67,2,-3,16,0
61,226,68,2,-3,16,0
61,228,70,4,-3,16,0
61,232,68,4,-3,16,0
61,236,67,2,-3,16,0
61,238,65,2,-3,16,0
61,240,65,8,-3,16,0
61,248,63,8,-3,16,1
62,12,66,4,2,16,0
62,16,71,4,2,16,0
62,20,73,4,2,16,0
62,24,74,4,2,16,0
62,28,73,4,2,16,0
62,32,71,4,2,16,0
62,36,73,2,2,16,0
62,38,71,2,2,16,0
62,40,70,4,2,16,0
62,44,66,4,2,16,1
62,52,69,4,2,16,0
62,56,69,4,2,16,0
62,60,67,4,2,16,0
62,64,66,4,2,16,0
62,68,71,4,2,16,0
62,72,71,4,2,16,0
62,76,70,4,2,16,0
62,80,71,12,2,16,1
62,172,73,4,2,16,0
62,176,74,4,2,16,0
62,180,76,4,2,16,0
62,184,78,4,2,16,0
62,188,78,4,2,16,0
62,192,76,6,2,16,0
62,198,74,2,2,16,0
62,200,74,4,2,16,1
62,204,78,4,2,16,0
62,208,76,4,2,16,0
62,212,74,4,2,16,0
62,216,73,4,2,16,0
62,220,71,2,2,16,0
62,222,73,2,2,16,0
62,224,74,4,2,16,0
62,228,73,4,2,16,0
62,232,71,4,2,16,1
63,12,73,4,3,16,0
63,16,69,4,3,16,0
63,20,71,4,3,16,0
63,24,73,2,3,16,0
63,26,74,2,3,16,0
63,28,76,4,3,16,0
63,32,74,8,3,16,0
63,40,73,4,3,16,1
63,44,73,4,3,16,0
63,48,76,4,3,16,0
63,52,76,4,3,16,0
63,56,71,4,3,16,0
63,60,74,2,3,16,0
63,62,73,2,3,16,0
63,64,69,8,3,16,0
63,72,68,4,3,16,1
63,76,64,4,3,16,0
63,80,69,4,3,16,0
63,84,71,4,3,16,0
63,88,73,2,3,16,0
63,90,74,1,3,16,0
63,91,76,1,3,16,0
63,92,74,2,3,16,0
63,94,73,2,3,16,0
63,96,71,12,3,16,1
63,108,73,4,3,16,0
63,112,69,4,3,16,0
63,116,71,4,3,16,0
63,120,73,2,3,16,0
63,122,74,2,3,16,0
63,124,76,4,3,16,0
63,128,74,8,3,16,0
63,136,73,4,3,16,1
63,140,73,2,3,16,0
63,142,74,2,3,16,0
63,144,76,4,3,16,0
63,148,76,4,3,16,0
63,152,71,4,3,16,0
63,156,73,4,3,16,0
63,160,69,8,3,16,0
63,168,68,4,3,16,1
63,172,64,4,3,16,0
63,176,69,4,3,16,0
63,180,71,4,3,16,0
63,184,73,2,3,16,0
63,186,74,2,3,16,0
63,188,76,2,3,16,0
63,190,74,2,3,16,0
63,192,73,4,3,16,0
63,196,71,4,3,16,0
63,200,69,4,3,16,1
65,12,62,4,1,16,0
65,16,67,4,1,16,0
65,20,69,4,1,16,0
65,24,71,4,1,16,0
65,28,76,4,1,16,0
65,32,74,6,1,16,0
65,38,72,2,1,16,0
65,40,71,4,1,16,1
65,44,76,4,1,16,0
65,48,74,4,1,16,0
65,52,72,4,1,16,0
65,56,71,4,1,16,0
65,60,72,2,1,16,0
65,62,74,2,1,16,0
65,64,69,8,1,16,0
65,72,67,4,1,16,1
65,76,74,4,1,16,0
65,80,76,4,1,16,0
65,84,76,4,1,16,0
65,88,69,4,1,16,1
65,92,69,4,1,16,0
65,96,74,4,1,16,0
65,100,74,4,1,16,0
65,104,67,4,1,16,1
65,108,71,4,1,16,0
65,112,69,4,1,16,0
65,116,67,4,1,16,0
65,120,66,4,1,16,0
65,124,67,2,1,16,0
65,126,66,2,1,16,0
65,128,64,8,1,16,0
65,136,62,4,1,16,1
65,140,74,4,1,16,0
65,144,72,4,1,16,0
65,148,71,4,1,16,0
65,152,69,4,1,16,0
65,156,71,2,1,16,0
65,158,72,2,1,16,0
65,160,69,8,1,16,0
65,168,67,4,1,16,1
66,12,62,2,0,16,0
66,14,64,2,0,16,0
66,16,65,4,0,16,0
66,20,67,4,0,16,0
66,24,69,4,0,16,0
66,28,67,4,0,16,0
66,32,72,4,0,16,0
66,36,71,2,0,16,0
66,38,69,2,0,16,0
66,40,69,4,0,16,1
66,44,67,4,0,16,0
66,48,72,4,0,16,0
66,52,71,4,0,16,0
66,56,69,4,0,16,0
66,60,67,4,0,16,0
66,64,65,4,0,16,0
66,68,64,4,0,16,0
66,72,62,4,0,16,1
66,76,62,4,0,16,0
66,80,67,4,0,16,0
66,84,67,4,0,16,0
66,88,64,4,0,16,0
66,92,69,4,0,16,0
66,96,69,4,0,16,0
66,100,68,4,0,16,0
66,104,69,4,0,16,1
66,108,69,4,0,16,0
66,112,74,4,0,16,0
66,116,74,4,0,16,0
66,120,76,2,0,16,0
66,122,74,2,0,16,0
66,124,72,4,0,16,0
66,128,74,2,0,16,0
66,130,72,2,0,16,0
66,132,71,4,0,16,0
66,136,69,4,0,16,1
66,140,71,4,0,16,0
66,144,72,4,0,16,0
66,148,71,4,0,16,0
66,152,69,4,0,16,0
66,156,67,4,0,16,0
66,160,69,2,0,16,0
66,162,67,2,0,16,0
66,164,65,4,0,16,0
66,168,64,4,0,16,1
66,172,62,2,0,16,0
66,174,64,2,0,16,0
66,176,65,4,0,16,0
66,180,67,4,0,16,0
66,184,69,2,0,16,0
66,186,67,2,0,16,0
66,188,65,4,0,16,0
66,192,67,2,0,16,0
66,194,65,2,0,16,0
66,196,64,4,0,16,0
66,200,62,4,0,16,1
66,204,74,4,0,16,0
66,208,74,4,0,16,0
66,212,74,4,0,16,0
66,216,76,4,0,16,0
66,220,74,4,0,16,0
66,224,72,4,0,16,0
66,228,71,4,0,16,0
66,232,69,4,0,16,1
67,0,70,4,-2,16,0
67,4,72,4,-2,16,0
67,8,74,4,-2,16,0
67,12,72,4,-2,16,0
67,16,70,4,-2,16,0
67,20,69,4,-2,16,0
67,24,67,4,-2,16,0
67,28,65,4,-2,16,1
67,32,70,4,-2,16,0
67,36,72,4,-2,16,0
67,40,74,4,-2,16,0
67,44,75,4,-2,16,0
67,48,74,4,-2,16,0
67,52,72,4,-2,16,0
67,56,70,8,-2,16,1
67,64,74,4,-2,16,0
67,68,75,4,-2,16,0
67,72,77,4,-2,16,0
67,76,75,4,-2,16,0
67,80,74,4,-2,16,0
67,84,72,4,-2,16,0
67,88,74,8,-2,16,1
67,96,77,4,-2,16,0
67,100,77,4,-2,16,0
67,104,79,4,-2,16,0
67,108,77,4,-2,16,0
67,112,75,4,-2,16,0
67,116,74,4,-2,16,0
67,120,72,8,-2,16,1
67,128,74,2,-2,16,0
67,130,75,2,-2,16,0
67,132,77,4,-2,16,0
67,136,75,4,-2,16,0
67,140,74,2,-2,16,0
67,142,72,2,-2,16,0
67,144,70,4,-2,16,0
67,148,72,4,-2,16,0
67,152,74,8,-2,16,0
67,160,70,8,-2,16,1
67,168,74,2,-2,16,0
67,170,75,2,-2,16,0
67,172,77,4,-2,16,0
67,176,75,4,-2,16,0
67,180,74,4,-2,16,0
67,184,72,4,-2,16,0
67,188,74,4,-2,16,0
67,192,72,8,-2,16,0
67,200,70,8,-2,16,1
68,12,65,4,-1,16,0
68,16,65,4,-1,16,0
68,20,67,4,-1,16,0
68,24,69,4,-1,16,0
68,28,67,2,-1,16,0
68,30,69,2,-1,16,0
68,32,70,4,-1,16,0
68,36,69,4,-1,16,0
68,40,67,6,-1,16,0
68,46,67,2,-1,16,0
68,48,65,8,-1,16,1
68,60,69,4,-1,16,0
68,64,70,4,-1,16,0
68,68,69,4,-1,16,0
68,72,67,4,-1,16,0
68,76,65,4,-1,16,0
68,80,64,4,-1,16,0
68,84,65,4,-1,16,0
68,88,67,4,-1,16,1
68,92,72,4,-1,16,0
68,96,70,4,-1,16,0
68,100,69,4,-1,16,0
68,104,67,2,-1,16,0
68,106,65,2,-1,16,0
68,108,64,4,-1,16,0
68,112,65,4,-1,16,0
68,116,62,4,-1,16,0
68,120,60,4,-1,16,1
68,124,69,4,-1,16,0
68,128,70,4,-1,16,0
68,132,69,4,-1,16,0
68,136,67,4,-1,16,0
68,140,65,4,-1,16,0
68,144,69,4,-1,16,0
68,148,67,4,-1,16,0
68,152,65,4,-1,16,1
69,12,77,4,-2,16,0
69,16,79,4,-2,16,0
69,20,77,2,-2,16,0
69,22,75,2,-2,16,0
69,24,74,2,-2,16,0
69,26,75,2,-2,16,0
69,28,77,4,-2,16,0
69,32,72,8,-2,16,1
69,40,74,4,-2,16,0
69,44,76,4,-2,16,0
69,48,77,8,-2,16,1
69,60,77,4,-2,16,0
69,64,79,4,-2,16,0
69,68,77,4,-2,16,0
69,72,72,2,-2,16,0
69,74,74,2,-2,16,0
69,76,75,4,-2,16,0
69,80,74,4,-2,16,0
69,84,72,4,-2,16,0
69,88,70,4,-2,16,1
69,92,70,4,-2,16,0
69,96,72,2,-2,16,0
69,98,74,2,-2,16,0
69,100,75,4,-2,16,0
69,104,74,2,-2,16,0
69,106,75,2,-2,16,0
69,108,77,8,-2,16,0
69,116,72,4,-2,16,0
69,120,70,2,-2,16,0
69,122,69,2,-2,16,0
69,124,65,8,-2,16,0
69,136,70,4,-2,16,1
69,140,72,4,-2,16,0
69,144,74,2,-2,16,0
69,146,75,2,-2,16,0
69,148,77,8,-2,16,0
69,156,75,4,-2,16,0
69,160,74,4,-2,16,0
69,164,74,8,-2,16,0
69,176,74,2,-2,16,1
69,178,77,4,-2,16,0
69,182,79,4,-2,16,0
69,186,77,4,-2,16,0
69,190,74,4,-2,16,0
69,194,76,4,-2,16,0
69,198,77,4,-2,16,0
69,202,79,4,-2,16,0
69,206,77,4,-2,16,0
69,210,72,2,-2,16,0
69,212,74,2,-2,16,0
69,214,74,4,-2,16,0
69,218,72,4,-2,16,1
69,222,70,4,-2,16,0
69,226,72,2,-2,16,0
69,228,74,2,-2,16,0
69,230,75,4,-2,16,0
69,234,74,2,-2,16,0
69,236,75,2,-2,16,0
69,238,77,8,-2,16,0
69,246,72,4,-2,16,0
69,250,70,2,-2,16,1
69,252,69,2,-2,16,0
69,254,65,8,-2,16,0
69,266,70,4,-2,16,0
69,270,72,4,-2,16,0
69,274,74,2,-2,16,0
69,276,75,2,-2,16,0
69,278,77,8,-2,16,0
69,286,75,4,-2,16,0
69,290,74,4,-2,16,1
69,294,67,4,-2,16,0
69,298,69,4,-2,16,0
69,302,70,4,-2,16,0
69,306,74,4,-2,16,0
69,310,70,4,-2,16,0
69,314,65,4,-2,16,0
69,318,72,2,-2,16,0
69,320,74,1,-2,16,0
69,321,75,1,-2,16,0
69,322,72,8,-2,16,0
69,330,70,4,-2,16,1
70,12,67,4,0,16,0
70,16,67,4,0,16,0
70,20,67,4,0,16,0
70,24,69,8,0,16,0
70,32,67,8,0,16,1
70,40,72,4,0,16,0
70,44,74,4,0,16,0
70,48,72,4,0,16,0
70,52,71,4,0,16,0
70,56,69,8,0,16,0
70,64,67,8,0,16,1
70,72,69,2,0,16,0
70,74,71,2,0,16,0
70,76,72,4,0,16,0
70,80,67,2,0,16,0
70,82,65,2,0,16,0
70,84,64,4,0,16,0
70,88,65,4,0,16,0
70,92,64,4,0,16,0
70,96,62,8,0,16,0
70,104,60,4,0,16,1
70,108,67,4,0,16,0
70,112,67,4,0,16,0
70,116,67,4,0,16,0
70,120,69,6,0,16,0
70,126,67,2,0,16,0
70,128,66,2,0,16,0
70,130,67,2,0,16,0
70,132,69,4,0,16,0
70,136,67,8,0,16,1
70,144,67,4,0,16,0
70,148,67,4,0,16,0
70,152,69,4,0,16,0
70,156,71,4,0,16,0
70,160,72,4,0,16,0
70,164,71,4,0,16,0
70,168,69,4,0,16,0
70,172,69,4,0,16,0
70,176,67,8,0,16,1
70,184,71,4,0,16,0
70,188,72,4,0,16,0
70,192,74,4,0,16,0
70,196,74,4,0,16,0
70,200,74,4,0,16,0
70,204,69,4,0,16,0
70,208,67,4,0,16,0
70,212,64,4,0,16,0
70,216,62,8,0,16,1
70,224,64,4,0,16,0
70,228,66,4,0,16,0
70,232,67,2,0,16,0
70,234,65,2,0,16,0
70,236,64,4,0,16,0
70,240,66,8,0,16,0
70,248,67,8,0,16,1
70,256,62,2,0,16,0
70,258,64,2,0,16,0
70,260,65,4,0,16,0
70,264,64,4,0,16,0
70,268,62,4,0,16,0
70,272,64,4,0,16,0
70,276,62,4,0,16,0
70,280,60,8,0,16,1
70,292,67,4,0,16,0
70,296,67,4,0,16,0
70,300,67,4,0,16,0
70,304,69,6,0,16,0
70,310,67,2,0,16,0
70,312,66,2,0,16,0
70,314,67,2,0,16,0
70,316,69,4,0,16,0
70,320,67,12,0,16,1
71,12,74,4,-2,16,0
71,16,72,1,-2,16,0
71,17,70,3,-2,16,0
71,20,69,2,-2,16,0
71,22,70,1,-2,16,0
71,23,72,1,-2,16,0
71,24,70,2,-2,16,0
71,26,69,2,-2,16,0
71,28,67,2,-2,16,0
71,30,69,2,-2,16,0
71,32,70,3,-2,16,0
71,35,72,1,-2,16,0
71,36,72,4,-2,16,0
71,40,74,4,-2,16,1
71,44,74,2,-2,16,0
71,46,75,2,-2,16,0
71,48,77,2,-2,16,0
71,50,75,2,-2,16,0
71,52,74,2,-2,16,0
71,54,72,2,-2,16,0
71,56,70,4,-2,16,0
71,60,72,2,-2,16,0
71,62,74,2,-2,16,0
71,64,75,8,-2,16,0
71,72,74,4,-2,16,1
71,76,77,4,-2,16,0
71,80,79,4,-2,16,0
71,84,77,2,-2,16,0
71,86,75,2,-2,16,0
71,88,74,2,-2,16,0
71,90,72,2,-2,16,0
71,92,70,2,-2,16,0
71,94,72,2,-2,16,0
71,96,74,2,-2,16,0
71,98,75,2,-2,16,0
71,100,72,4,-2,16,0
71,104,70,4,-2,16,1
71,108,74,4,-2,16,0
71,112,74,4,-2,16,0
71,116,74,4,-2,16,0
71,120,72,4,-2,16,0
71,124,70,2,-2,16,0
71,126,69,2,-2,16,0
71,128,69,8,-2,16,0
71,136,67,8,-2,16,1
71,144,70,4,-2,16,0
71,148,69,4,-2,16,0
71,152,67,8,-2,16,0
71,160,65,4,-2,16,1
71,164,65,4,-2,16,0
71,168,70,4,-2,16,0
71,172,70,4,-2,16,0
71,176,72,4,-2,16,0
71,180,72,4,-2,16,0
71,184,74,4,-2,16,1
71,188,75,4,-2,16,0
71,192,74,4,-2,16,0
71,196,72,4,-2,16,0
71,200,70,2,-2,16,0
71,202,69,2,-2,16,0
71,204,67,2,-2,16,0
71,206,69,2,-2,16,0
71,208,70,4,-2,16,0
71,212,69,4,-2,16,0
71,216,67,4,-2,16,1
73,12,67,4,-2,16,0
73,16,67,4,-2,16,0
73,20,66,4,-2,16,0
73,24,67,4,-2,16,0
73,28,69,4,-2,16,0
73,32,70,4,-2,16,0
73,36,69,4,-2,16,0
73,40,67,4,-2,16,1
73,44,67,4,-2,16,0
73,48,69,4,-2,16,0
73,52,69,4,-2,16,0
73,56,74,4,-2,16,0
73,60,72,4,-2,16,0
73,64,70,8,-2,16,0
73,72,69,4,-2,16,1
73,76,74,4,-2,16,0
73,80,72,4,-2,16,0
73,84,70,4,-2,16,0
73,88,69,2,-2,16,0
73,90,70,2,-2,16,0
73,92,72,4,-2,16,0
73,96,70,4,-2,16,0
73,100,69,4,-2,16,0
73,104,67,4,-2,16,1
73,108,70,4,-2,16,0
73,112,69,4,-2,16,0
73,116,67,4,-2,16,0
73,120,65,2,-2,16,0
73,122,64,2,-2,16,0
73,124,74,2,-2,16,0
73,126,64,2,-2,16,0
73,128,65,4,-2,16,0
73,132,67,4,-2,16,0
73,136,69,4,-2,16,1
73,140,69,4,-2,16,0
73,144,70,4,-2,16,0
73,148,72,4,-2,16,0
73,152,74,6,-2,16,0
73,158,72,2,-2,16,0
73,160,70,4,-2,16,0
73,164,72,2,-2,16,0
73,166,70,2,-2,16,0
73,168,69,8,-2,16,0
73,176,67,12,-2,16,1
118,12,70,4,-2,16,0
118,16,70,4,-2,16,0
118,20,77,4,-2,16,0
118,24,77,4,-2,16,0
118,28,75,2,-2,16,0
118,30,74,2,-2,16,0
118,32,72,4,-2,16,0
118,36,74,4,-2,16,0
118,40,75,2,-2,16,0
118,42,74,2,-2,16,0
118,44,72,4,-2,16,0
118,48,70,4,-2,16,1
118,52,70,4,-2,16,0
118,56,72,4,-2,16,0
118,60,74,4,-2,16,0
118,64,75,4,-2,16,0
118,68,72,4,-2,16,0
118,72,77,4,-2,16,0
118,76,79,4,-2,16,0
118,80,77,4,-2,16,1
118,84,74,4,-2,16,0
118,88,74,2,-2,16,0
118,90,75,2,-2,16,0
118,92,77,4,-2,16,0
118,96,75,4,-2,16,0
118,100,74,2,-2,16,0
118,102,72,2,-2,16,0
118,104,70,2,-2,16,0
118,106,72,2,-2,16,0
118,108,74,2,-2,16,0
118,110,72,2,-2,16,0
118,112,72,4,-2,16,1
118,116,74,4,-2,16,0
118,120,70,2,-2,16,0
118,122,72,2,-2,16,0
118,124,74,4,-2,16,0
118,128,75,4,-2,16,1
118,132,74,4,-2,16,0
118,136,72,4,-2,16,0
118,140,74,4,-2,16,0
118,144,75,4,-2,16,1
118,148,74,4,-2,16,0
118,152,72,4,-2,16,0
118,156,70,4,-2,16,0
118,160,77,6,-2,16,0
118,166,75,2,-2,16,0
118,168,74,4,-2,16,0
118,172,75,2,-2,16,0
118,174,74,2,-2,16,0
118,176,72,8,-2,16,0
118,184,70,4,-2,16,1
119,12,65,2,-3,16,0
119,14,67,2,-3,16,0
119,16,68,4,-3,16,0
119,20,70,4,-3,16,0
119,24,72,4,-3,16,0
119,28,70,4,-3,16,0
119,32,75,4,-3,16,0
119,36,74,2,-3,16,0
119,38,72,2,-3,16,0
119,40,72,4,-3,16,1
119,44,70,4,-3,16,0
119,48,75,4,-3,16,0
119,52,74,4,-3,16,0
119,56,72,4,-3,16,0
119,60,70,4,-3,16,0
119,64,68,4,-3,16,0
119,68,67,4,-3,16,0
119,72,65,4,-3,16,1
119,76,65,2,-3,16,0
119,78,67,2,-3,16,0
119,80,68,4,-3,16,0
119,84,70,4,-3,16,0
119,88,72,4,-3,16,0
119,92,70,4,-3,16,0
119,96,75,4,-3,16,0
119,100,74,2,-3,16,0
119,102,72,2,-3,16,0
119,104,72,4,-3,16,1
119,108,70,4,-3,16,0
119,112,75,4,-3,16,0
119,116,74,4,-3,16,0
119,120,72,4,-3,16,0
119,124,70,4,-3,16,0
119,128,68,4,-3,16,0
119,132,67,4,-3,16,0
119,136,65,4,-3,16,1
119,140,65,4,-3,16,0
119,144,70,4,-3,16,0
119,148,70,4,-3,16,0
119,152,67,4,-3,16,0
119,156,72,4,-3,16,0
119,160,72,4,-3,16,0
119,164,71,4,-3,16,0
119,168,72,4,-3,16,1
119,172,72,4,-3,16,0
119,176,77,4,-3,16,0
119,180,77,4,-3,16,0
119,184,79,2,-3,16,0
119,186,77,2,-3,16,0
119,188,75,4,-3,16,0
119,192,77,2,-3,16,0
119,194,72,2,-3,16,0
119,196,74,4,-3,16,0
119,200,72,4,-3,16,1
119,204,74,4,-3,16,0
119,208,75,4,-3,16,0
119,212,74,4,-3,16,0
119,216,72,4,-3,16,0
119,220,70,4,-3,16,0
119,224,72,2,-3,16,0
119,226,70,2,-3,16,0
119,228,68,4,-3,16,0
119,232,67,4,-3,16,1
119,236,65,2,-3,16,0
119,238,67,2,-3,16,0
119,240,68,4,-3,16,0
119,244,70,4,-3,16,0
119,248,72,2,-3,16,0
119,250,70,2,-3,16,0
119,252,68,4,-3,16,0
119,256,70,2,-3,16,0
119,258,68,2,-3,16,0
119,260,67,4,-3,16,0
119,264,65,4,-3,16,1
119,268,77,4,-3,16,0
119,272,77,4,-3,16,0
119,276,77,4,-3,16,0
119,280,79,4,-3,16,0
119,284,77,4,-3,16,0
119,288,75,4,-3,16,0
119,292,74,4,-3,16,0
119,296,72,4,-3,16,1
120,12,66,2,2,16,0
120,14,67,2,2,16,0
120,16,69,4,2,16,0
120,20,71,4,2,16,0
120,24,69,4,2,16,0
120,28,74,4,2,16,0
120,32,74,4,2,16,0
120,36,61,4,2,16,0
120,40,74,4,2,16,1
120,44,74,4,2,16,0
120,48,61,4,2,16,0
120,52,71,4,2,16,0
120,56,76,4,2,16,0
120,60,74,2,2,16,0
120,62,61,2,2,16,0
120,64,61,8,2,16,0
120,72,71,4,2,16,1
120,76,71,4,2,16,0
120,80,71,4,2,16,0
120,84,71,2,2,16,0
120,86,61,1,2,16,0
120,87,74,1,2,16,0
120,88,61,2,2,16,0
120,90,71,2,2,16,0
120,92,69,4,2,16,0
120,96,69,4,2,16,0
120,100,68,4,2,16,0
120,104,69,4,2,16,1
120,108,69,4,2,16,0
120,112,71,4,2,16,0
120,116,61,4,2,16,0
120,120,74,4,2,16,0
120,124,61,4,2,16,0
120,128,71,8,2,16,0
120,136,61,4,2,16,1
120,140,66,2,2,16,0
120,142,67,2,2,16,0
120,144,69,4,2,16,0
120,148,71,4,2,16,0
120,152,69,4,2,16,0
120,156,74,4,2,16,0
120,160,74,4,2,16,0
120,164,61,4,2,16,0
120,168,74,4,2,16,1
120,172,74,4,2,16,0
120,176,61,4,2,16,0
120,180,71,4,2,16,0
120,184,76,4,2,16,0
120,188,74,2,2,16,0
120,190,61,2,2,16,0
120,192,61,8,2,16,0
120,200,71,4,2,16,1
124,12,71,4,1,16,0
124,16,71,4,1,16,0
124,20,71,4,1,16,0
124,24,71,4,1,16,1
124,28,76,4,1,16,0
124,32,74,4,1,16,0
124,36,74,4,1,16,0
124,40,72,4,1,16,0
124,44,72,4,1,16,0
124,48,71,4,1,16,1
124,52,67,4,1,16,0
124,56,69,4,1,16,0
124,60,69,4,1,16,0
124,64,71,4,1,16,0
124,68,72,4,1,16,0
124,72,74,2,1,16,0
124,74,72,2,1,16,0
124,76,71,4,1,16,0
124,80,69,4,1,16,0
124,84,69,4,1,16,0
124,88,67,4,1,16,1
124,92,69,4,1,16,0
124,96,69,4,1,16,0
124,100,69,4,1,16,0
124,104,69,4,1,16,1
124,108,71,2,1,16,0
124,110,69,2,1,16,0
124,112,67,4,1,16,0
124,116,67,4,1,16,0
124,120,69,4,1,16,0
124,124,67,4,1,16,0
124,128,66,8,1,16,0
124,136,66,4,1,16,1
124,140,66,4,1,16,0
