ChoraleID,EventNum,C,C#/Db,D,D#/Eb,E,F,F#/Gb,G,G#/Ab,A,A#/Bb,B,Bass,Meter,Chord
003907b_,1,False,False,True,False,False,True,False,False,False,False,True,False,Bb,5,BbM
003907b_,2,True,False,False,False,False,True,False,False,False,True,False,False,A,3,F_M
003907b_,3,False,False,True,False,False,True,False,False,False,False,True,False,Bb,4,BbM
003907b_,4,True,False,False,False,False,True,False,False,False,True,False,False,F,3,F_M
003907b_,5,False,False,False,False,False,True,False,True,False,False,True,False,G,5,G_m7
003907b_,6,False,False,False,False,True,False,False,True,False,False,True,False,G,2,G_m7
003907b_,7,True,False,False,False,False,True,False,False,False,True,False,False,A,3,F_M
003907b_,8,True,False,False,False,False,True,False,False,False,True,True,False,Bb,2,F_M
003907b_,9,True,False,False,False,True,False,False,True,False,False,False,False,C,4,C_M
003907b_,10,True,False,False,False,True,False,False,True,False,False,True,False,C,2,C_M
003907b_,11,True,False,False,False,False,True,False,False,False,True,False,False,F,3,F_M
003907b_,12,False,False,True,False,False,False,False,True,False,False,True,False,G,5,G_m
003907b_,13,True,False,False,False,False,True,False,False,False,True,False,False,A,3,F_M
003907b_,14,False,False,True,False,False,True,False,False,False,False,True,False,Bb,4,BbM
003907b_,15,False,False,True,False,False,True,False,False,False,True,True,False,Bb,2,BbM
003907b_,16,False,False,False,True,False,False,False,True,False,False,True,False,G,3,EbM
003907b_,17,False,False,True,False,False,True,False,False,False,False,True,False,F,5,BbM
003907b_,18,False,False,True,True,False,True,False,False,False,False,True,False,Eb,2,BbM
003907b_,19,True,False,False,False,False,True,False,False,False,True,False,False,F,3,F_M
003907b_,20,True,False,False,True,False,True,False,False,False,True,False,False,F,2,F_M
003907b_,21,False,False,True,False,False,True,False,False,False,False,True,False,Bb,4,BbM
003907b_,22,False,False,True,False,False,True,False,False,False,False,True,False,Bb,5,BbM
003907b_,23,True,False,False,False,False,True,False,False,False,True,False,False,A,3,F_M
003907b_,24,False,False,True,False,False,True,False,False,False,False,True,False,Bb,4,BbM
003907b_,25,True,False,False,False,False,True,False,False,False,True,False,False,F,3,F_M
003907b_,26,False,False,False,False,False,True,False,True,False,False,True,False,G,5,G_m7
003907b_,27,False,False,False,False,True,False,False,True,False,False,True,False,G,2,G_m7
003907b_,28,True,False,False,False,False,True,False,False,False,True,False,False,A,3,F_M
003907b_,29,True,False,False,False,False,True,False,False,False,True,True,False,Bb,2,F_M
003907b_,30,True,False,False,False,True,False,False,True,False,False,False,False,C,4,C_M
003907b_,31,True,False,False,False,True,False,False,True,False,False,True,False,C,2,C_M
003907b_,32,True,False,False,False,False,True,False,False,False,True,False,False,F,3,F_M
003907b_,33,False,False,True,False,False,False,False,True,False,False,True,False,G,5,G_m
003907b_,34,True,False,False,False,False,True,False,False,False,True,False,False,A,3,F_M
003907b_,35,False,False,True,False,False,True,False,False,False,False,True,False,Bb,4,BbM
003907b_,36,False,False,True,False,False,True,False,False,False,True,True,False,Bb,2,BbM
003907b_,37,False,False,False,True,False,False,False,True,False,False,True,False,G,3,EbM
003907b_,38,False,False,True,False,False,True,False,False,False,False,True,False,F,5,BbM
003907b_,39,False,False,True,True,False,True,False,False,False,False,True,False,Eb,2,BbM
003907b_,40,True,False,False,False,False,True,False,False,False,True,False,False,F,3,F_M
003907b_,41,True,False,False,True,False,True,False,False,False,True,False,False,F,2,F_M
003907b_,42,False,False,True,False,False,True,False,False,False,False,True,False,Bb,4,BbM
003907b_,43,False,False,True,False,False,True,False,False,False,False,True,False,Bb,5,BbM
003907b_,44,True,False,False,True,False,False,False,False,False,True,False,False,C,3,C_m
003907b_,45,True,False,False,True,False,False,False,True,False,False,False,False,C,2,C_m
003907b_,46,False,False,True,False,False,True,False,False,False,True,False,False,D,4,D_m
003907b_,47,False,False,True,False,False,True,False,True,False,False,False,True,D,2,B_d7
003907b_,48,False,False,True,False,False,True,False,False,True,False,False,True,D,1,B_d7
003907b_,49,True,False,False,True,False,False,False,True,False,False,False,False,Eb,3,C_m
003907b_,50,True,False,False,True,False,True,False,True,False,False,False,False,F,2,C_m
003907b_,51,False,False,True,False,False,False,False,True,False,False,True,False,G,5,G_m
003907b_,52,False,False,True,False,False,True,False,True,False,False,True,False,F,2,G_m
003907b_,53,True,False,False,True,False,False,False,True,False,False,False,False,Eb,3,C_m
003907b_,54,False,False,True,False,False,False,True,False,False,True,False,False,D,4,D_M
003907b_,55,False,False,True,False,False,True,False,False,False,False,True,False,D,5,BbM
003907b_,56,True,False,True,False,False,True,False,False,False,False,False,False,D,2,BbM
003907b_,57,False,False,True,False,False,True,False,False,False,False,True,False,Bb,3,BbM
003907b_,58,False,False,False,True,False,False,False,True,False,False,True,False,Eb,4,EbM
003907b_,59,False,False,True,True,False,False,False,True,False,False,True,False,Eb,2,EbM
003907b_,60,True,False,False,False,False,True,False,False,False,True,False,False,F,3,F_M
003907b_,61,False,False,False,True,False,False,False,True,False,False,True,False,G,5,EbM
003907b_,62,True,False,False,True,False,False,False,True,False,True,False,False,A,2,EbM
003907b_,63,False,False,True,False,False,True,False,False,False,False,True,False,Bb,3,BbM
003907b_,64,False,False,True,False,True,False,False,True,False,False,True,False,Bb,2,BbM
003907b_,65,True,False,False,False,False,True,False,False,False,True,False,False,F,4,F_M
003907b_,66,False,False,True,False,False,True,False,False,False,False,True,False,Bb,5,BbM
003907b_,67,False,False,False,True,False,False,False,False,False,False,True,False,Bb,2,BbM
003907b_,68,False,False,True,False,False,True,False,False,False,False,True,False,Bb,3,BbM
003907b_,69,True,False,False,True,False,False,False,False,False,False,True,False,C,4,C_m7
003907b_,70,True,False,False,True,False,False,False,False,False,True,False,False,C,2,C_m7
003907b_,71,False,False,True,False,False,True,False,False,False,False,True,False,D,3,BbM
003907b_,72,True,False,True,False,False,True,False,False,False,True,False,False,D,2,BbM
003907b_,73,False,False,False,True,False,False,False,True,False,False,True,False,Eb,5,EbM
003907b_,74,False,False,True,False,False,True,False,True,False,False,True,False,D,2,EbM
003907b_,75,True,False,False,True,False,False,False,False,False,True,False,False,C,3,A_d
003907b_,76,False,False,True,False,False,False,False,False,False,False,True,False,Bb,4,BbM
003907b_,77,True,False,True,False,True,False,False,False,False,False,True,False,C,2,BbM
003907b_,78,False,False,True,False,False,False,True,False,False,True,False,False,D,3,D_M
003907b_,79,False,False,False,False,False,False,False,True,False,False,True,False,G,5,G_m
003907b_,80,False,False,True,False,False,False,False,True,False,False,True,False,G,4,G_m
003907b_,81,False,False,False,True,False,False,False,True,False,False,True,False,G,2,G_m
003907b_,82,False,False,True,False,False,True,False,False,True,False,False,True,D,3,D_d7
003907b_,83,True,False,False,True,False,False,False,True,False,False,False,False,Eb,5,C_m
003907b_,84,True,False,False,True,False,False,False,False,False,True,False,False,Eb,2,C_m
003907b_,85,False,False,True,False,True,False,False,True,False,False,True,False,E,3,G_m6
003907b_,86,True,False,False,False,False,True,False,False,False,True,False,False,F,4,F_M
003907b_,87,True,False,False,True,False,False,False,True,False,True,False,False,Eb,2,F_M
003907b_,88,False,False,True,False,False,True,False,False,False,False,True,False,D,3,BbM
003907b_,89,False,False,True,False,False,True,False,False,False,False,True,False,Bb,2,BbM
003907b_,90,True,False,False,False,False,True,False,False,False,False,True,False,F,5,F_M4
003907b_,91,True,False,False,False,False,True,False,False,False,True,False,False,F,3,F_M
003907b_,92,True,False,False,True,False,True,False,False,False,True,False,False,F,2,F_M7
003907b_,93,False,False,True,False,False,True,False,False,False,False,True,False,B,4,BbM
003907bv,1,False,False,True,False,False,False,False,True,False,False,False,True,G,5,G_M
003907bv,2,False,False,True,False,False,False,True,False,False,True,False,False,F#,3,D_M
003907bv,3,False,False,True,False,False,False,False,True,False,False,False,True,G,4,G_M
003907bv,4,False,False,True,False,False,False,True,False,False,True,False,False,D,3,D_M
003907bv,5,False,False,True,False,True,False,False,True,False,False,False,False,E,5,E_m7
003907bv,6,False,True,False,False,True,False,False,True,False,False,False,False,E,2,E_m7
003907bv,7,False,False,True,False,False,False,True,False,False,True,False,False,F#,3,D_M
003907bv,8,False,False,True,False,False,False,True,True,False,True,False,False,G,2,D_M
003907bv,9,False,True,False,False,True,False,False,False,False,True,False,False,A,4,A_M
003907bv,10,False,True,False,False,True,False,False,True,False,True,False,False,A,2,A_M
003907bv,11,False,False,True,False,False,False,True,False,False,True,False,False,D,3,D_M
003907bv,12,False,False,False,False,True,False,False,True,False,False,False,True,E,5,E_m
003907bv,13,False,False,True,False,False,False,True,False,False,True,False,False,F#,3,D_M
003907bv,14,False,False,True,False,False,False,False,True,False,False,False,True,G,4,G_M
003907bv,15,False,False,True,False,False,False,True,True,False,False,False,True,G,2,G_M
003907bv,16,True,False,False,False,True,False,False,True,False,False,False,False,E,3,C_M
003907bv,17,False,False,True,False,False,False,False,True,False,False,False,True,D,5,G_M
003907bv,18,True,False,True,False,False,False,False,True,False,False,False,True,C,2,G_M
003907bv,19,False,False,True,False,False,False,True,False,False,True,False,False,D,3,D_M
003907bv,20,True,False,True,False,False,False,True,False,False,True,False,False,D,2,D_M
003907bv,21,False,False,True,False,False,False,False,True,False,False,False,True,G,4,G_M
003907bv,22,False,False,True,False,False,False,False,True,False,False,False,True,G,5,G_M
003907bv,23,False,False,True,False,False,False,True,False,False,True,False,False,F#,3,D_M
003907bv,24,False,False,True,False,False,False,False,True,False,False,False,True,G,4,G_M
003907bv,25,False,False,True,False,False,False,True,False,False,True,False,False,D,3,D_M
003907bv,26,False,False,True,False,True,False,False,True,False,False,False,False,E,5,E_m7
003907bv,27,False,True,False,False,True,False,False,True,False,False,False,False,E,2,E_m7
003907bv,28,False,False,True,False,False,False,True,False,False,True,False,False,F#,3,D_M
003907bv,29,False,False,True,False,False,False,True,True,False,True,False,False,G,2,D_M
003907bv,30,False,True,False,False,True,False,False,False,False,True,False,False,A,4,A_M
003907bv,31,False,True,False,False,True,False,False,True,False,True,False,False,A,2,A_M
003907bv,32,False,False,True,False,False,False,True,False,False,True,False,False,D,3,D_M
003907bv,33,False,False,False,False,True,False,False,True,False,False,False,True,E,5,E_m
003907bv,34,False,False,True,False,False,False,True,False,False,True,False,False,F#,3,D_M
003907bv,35,False,False,True,False,False,False,False,True,False,False,False,True,G,4,G_M
003907bv,36,False,False,True,False,False,False,True,True,False,False,False,True,G,2,G_M
003907bv,37,True,False,False,False,True,False,False,True,False,False,False,False,E,3,C_M
003907bv,38,False,False,True,False,False,False,False,True,False,False,False,True,D,5,G_M
003907bv,39,True,False,True,False,False,False,False,True,False,False,False,True,C,2,G_M
003907bv,40,False,False,True,False,False,False,True,False,False,True,False,False,D,3,D_M
003907bv,41,True,False,True,False,False,False,True,False,False,True,False,False,D,2,D_M
003907bv,42,False,False,True,False,False,False,False,True,False,False,False,True,G,4,G_M
003907bv,43,False,False,True,False,False,False,False,True,False,False,False,True,G,5,G_M
003907bv,44,True,False,False,False,False,False,True,False,False,True,False,False,A,3,A_m
003907bv,45,True,False,False,False,True,False,False,False,False,True,False,False,A,2,A_m
003907bv,46,False,False,True,False,False,False,True,False,False,False,False,True,B,4,B_m
003907bv,47,False,False,True,False,True,False,False,False,True,False,False,True,B,2,B_m
003907bv,48,False,False,True,False,False,True,False,False,True,False,False,True,B,1,B_m
003907bv,49,True,False,False,False,True,False,False,False,False,True,False,False,C,3,A_m
003907bv,50,True,False,True,False,True,False,False,False,False,True,False,False,D,2,A_m
003907bv,51,False,False,False,False,True,False,False,True,False,False,False,True,E,5,E_m
003907bv,52,False,False,True,False,True,False,False,True,False,False,False,True,D,2,E_m
003907bv,53,True,False,False,False,True,False,False,False,False,True,False,False,C,3,A_m
003907bv,54,False,False,False,True,False,False,True,False,False,False,False,True,B,4,B_M
003907bv,55,False,False,True,False,False,False,False,True,False,False,False,True,B,5,G_M
003907bv,56,False,False,True,False,False,False,False,False,False,True,False,True,B,2,G_M
003907bv,57,False,False,True,False,False,False,False,True,False,False,False,True,G,3,G_M
003907bv,58,True,False,False,False,True,False,False,True,False,False,False,False,C,4,C_M
003907bv,59,True,False,False,False,True,False,False,True,False,False,False,True,C,2,C_M
003907bv,60,False,False,True,False,False,False,True,False,False,True,False,False,D,3,D_M
003907bv,61,True,False,False,False,True,False,False,True,False,False,False,False,E,5,C_M
003907bv,62,True,False,False,False,True,False,True,False,False,True,False,False,F#,2,C_M
003907bv,63,False,False,True,False,False,False,False,True,False,False,False,True,G,3,G_M
003907bv,64,False,True,False,False,True,False,False,True,False,False,False,True,G,2,G_M
003907bv,65,False,False,True,False,False,False,True,False,False,True,False,False,D,4,D_M
003907bv,66,False,False,True,False,False,False,False,True,False,False,False,True,G,5,G_M
003907bv,67,True,False,False,False,False,False,False,True,False,False,False,False,G,2,G_M
003907bv,68,False,False,True,False,False,False,False,True,False,False,False,True,G,3,G_M
003907bv,69,True,False,False,False,False,False,False,True,False,True,False,False,A,4,A_m7
003907bv,70,True,False,False,False,False,False,True,False,False,True,False,False,A,2,A_m7
003907bv,71,False,False,True,False,False,False,False,True,False,False,False,True,B,3,G_M
003907bv,72,False,False,True,False,False,False,True,False,False,True,False,True,B,2,G_M
003907bv,73,True,False,False,False,True,False,False,True,False,False,False,False,C,5,C_M
003907bv,74,False,False,True,False,True,False,False,True,False,False,False,True,B,2,C_M
003907bv,75,True,False,False,False,False,False,True,False,False,True,False,False,A,3,F#d
003907bv,76,False,False,False,False,False,False,False,True,False,False,False,True,G,4,G_M
003907bv,77,False,True,False,False,False,False,False,True,False,True,False,True,A,2,G_M
003907bv,78,False,False,False,True,False,False,True,False,False,False,False,True,B,3,B_M
003907bv,79,False,False,False,False,True,False,False,True,False,False,False,False,E,5,E_m
003907bv,80,False,False,False,False,True,False,False,True,False,False,False,True,E,4,C_M
003907bv,81,True,False,False,False,True,False,False,True,False,False,False,False,E,2,C_M
003907bv,82,False,False,True,False,False,True,False,False,True,False,False,True,B,3,B_d7
003907bv,83,True,False,False,False,True,False,False,False,False,True,False,False,C,5,A_m
003907bv,84,True,False,False,False,False,False,True,False,False,True,False,False,C,2,A_m
003907bv,85,False,True,False,False,True,False,False,True,False,False,False,True,C#,3,C#d7
003907bv,86,False,False,True,False,False,False,True,False,False,True,False,False,D,4,D_M
003907bv,87,True,False,False,False,True,False,True,False,False,True,False,False,C,2,D_M
003907bv,88,False,False,True,False,False,False,False,True,False,False,False,True,B,3,G_M
003907bv,89,False,False,True,False,False,False,False,True,False,False,False,True,G,2,G_M
003907bv,90,False,False,True,False,False,False,False,True,False,True,False,False,D,5,D_M4
003907bv,91,False,False,True,False,False,False,True,False,False,True,False,False,D,3,D_M
003907bv,92,True,False,True,False,False,False,True,False,False,True,False,False,D,2,D_M7
003907bv,93,False,False,True,False,False,False,False,True,False,False,False,True,G,4,G_M
004006b_,1,False,False,True,False,False,True,False,False,False,True,False,False,D,5,D_m
004006b_,2,True,False,False,False,True,False,False,False,False,True,False,False,C,3,A_m
004006b_,3,False,False,True,False,False,True,False,False,False,False,True,False,Bb,4,BbM
004006b_,4,False,False,False,False,True,False,False,True,False,False,True,False,G,3,E_d
004006b_,5,True,False,False,False,False,True,False,False,False,True,False,False,A,5,F_M
004006b_,6,False,False,True,False,False,False,False,True,False,False,False,True,B,3,G_M
004006b_,7,True,False,False,False,True,False,False,True,False,False,False,False,C,4,C_M
004006b_,8,True,False,False,False,True,False,False,False,False,True,False,False,A,5,A_m
004006b_,9,True,False,False,False,True,False,False,True,False,True,False,False,G,2,A_m
004006b_,10,True,False,False,False,False,True,False,False,False,True,False,False,F,3,F_M
004006b_,11,True,False,False,False,True,True,False,True,False,False,False,False,E,2,F_M
004006b_,12,True,False,True,False,False,True,False,False,False,True,False,False,D,4,D_m7
004006b_,13,True,False,True,False,False,True,False,True,False,False,False,False,D,2,D_m7
004006b_,14,False,False,True,False,False,True,False,False,False,False,True,False,D,3,D_m7
004006b_,15,True,False,False,False,True,True,False,False,False,True,False,False,C,2,D_m7
004006b_,16,False,False,True,False,False,True,False,True,False,False,True,False,Bb,5,G_m7
004006b_,17,False,True,False,False,False,True,False,True,False,False,True,False,Bb,2,G_m7
004006b_,18,False,False,True,False,True,False,False,True,False,False,True,False,Bb,3,G_m7
004006b_,19,False,False,True,False,False,False,False,True,False,False,True,False,Bb,2,G_m7
004006b_,20,False,True,False,False,True,False,False,False,False,True,False,False,A,4,A_M
004006b_,21,False,False,True,False,False,True,False,False,False,True,False,False,F,5,D_m
004006b_,22,False,False,True,False,False,False,True,False,False,True,False,False,F#,3,D_M
004006b_,23,True,False,False,False,False,False,True,False,False,True,False,False,F#,2,D_M
004006b_,24,False,False,True,False,False,False,False,True,False,False,True,False,G,4,G_m
004006b_,25,False,False,True,False,False,True,False,True,False,False,True,False,G,2,G_m
004006b_,26,False,False,False,False,True,False,False,False,True,False,False,True,G#,3,E_M
004006b_,27,False,True,False,False,False,True,False,False,False,True,False,False,A,5,D_m
004006b_,28,False,True,False,False,False,True,False,True,False,True,False,False,A,2,D_m
004006b_,29,False,False,True,False,False,True,False,False,False,False,True,False,Bb,3,BbM
004006b_,30,True,False,True,False,False,True,False,False,False,True,False,False,A,2,BbM
004006b_,31,False,False,False,False,True,False,False,False,True,False,False,True,G#,4,E_M
004006b_,32,True,False,False,False,True,False,False,False,False,True,False,False,A,5,A_m
004006b_,33,True,False,True,False,True,False,False,False,False,True,False,False,A,2,A_m
004006b_,34,True,False,False,True,False,False,False,True,False,True,False,False,G,3,C_m6
004006b_,35,True,False,True,False,False,False,True,False,False,True,False,False,F#,4,D_M7
004006b_,36,False,False,True,False,False,False,False,True,False,False,True,False,G,3,G_m
004006b_,37,False,False,True,False,False,True,False,False,False,True,False,False,F,2,G_m
004006b_,38,False,False,True,True,False,False,False,True,False,False,True,False,Eb,5,EbM
004006b_,39,False,False,False,True,False,False,False,True,False,False,True,False,Eb,2,EbM
004006b_,40,True,False,False,True,False,False,False,True,False,True,False,False,Eb,3,C_m
004006b_,41,True,False,False,True,False,False,False,True,False,False,False,False,Eb,2,C_m
004006b_,42,False,False,True,False,False,False,True,False,False,True,False,False,D,4,D_M
004006b_,43,False,False,True,False,False,True,False,False,False,True,False,False,D,5,D_m
004006b_,44,True,False,True,False,False,True,False,False,False,True,False,False,C,2,D_m
004006b_,45,False,False,True,False,False,True,False,True,False,False,False,True,B,3,G_M7
004006b_,46,False,False,True,False,False,True,False,True,False,False,False,False,G,2,G_M7
004006b_,47,True,False,False,False,True,False,False,True,False,False,False,False,C,4,C_M7
004006b_,48,True,False,False,False,True,False,False,True,False,False,True,False,Bb,2,C_M7
004006b_,49,True,False,False,False,True,False,False,False,False,True,False,False,A,3,A_m
004006b_,50,True,False,False,False,True,False,False,True,False,True,False,False,G,2,A_m
004006b_,51,True,False,True,False,False,False,True,False,False,True,False,False,F#,5,D_M7
004006b_,52,False,False,True,False,False,False,True,False,False,True,False,True,F#,2,D_M7
004006b_,53,False,False,True,False,False,False,True,False,False,True,False,False,F#,1,D_M7
004006b_,54,False,False,False,False,True,False,False,False,True,False,False,True,G#,3,E_M
004006b_,55,False,True,False,False,True,False,False,False,False,True,False,False,A,4,A_M
004006b_,56,False,True,False,False,True,False,False,True,False,True,False,False,G,5,C#d
004006b_,57,False,False,True,False,False,True,False,False,False,True,True,False,F,3,D_m
004006b_,58,False,True,False,False,True,False,False,True,False,False,False,False,E,4,C#d
004006b_,59,False,False,True,False,False,True,False,False,False,True,False,False,D,3,D_m
004006b_,60,False,False,True,False,True,False,False,False,False,True,False,False,A,5,A_M4
004006b_,61,False,True,False,False,True,False,False,False,False,True,False,False,A,3,A_M
004006b_,62,False,True,False,False,True,False,False,True,False,True,False,False,A,2,A_M7
004006b_,63,False,False,True,False,False,True,False,False,False,False,True,False,Bb,4,BbM
004006b_,64,True,False,False,False,False,True,False,False,False,True,False,False,A,5,F_M
004006b_,65,False,False,True,False,False,True,False,True,False,False,False,True,B,3,G_M7
004006b_,66,True,False,False,False,True,False,False,True,False,False,False,False,C,4,C_M
004006b_,67,True,False,False,False,True,False,False,True,False,False,True,False,C,2,C_M
004006b_,68,False,True,False,False,True,False,False,True,False,True,False,False,C#,3,A_M
004006b_,69,False,False,True,False,False,True,False,False,False,True,False,False,D,5,D_m
004006b_,70,False,False,False,False,True,False,False,True,False,False,True,False,G,3,C_M7
004006b_,71,False,True,False,False,True,False,False,True,False,True,False,False,G,4,A_M
004006b_,72,False,False,True,False,False,True,False,False,False,True,False,False,F,5,D_m
004006b_,73,False,False,True,False,True,True,False,False,False,False,True,False,E,3,BbM
004006b_,74,False,False,True,False,False,True,False,False,False,False,True,False,D,2,BbM
004006b_,75,False,True,False,False,True,False,False,True,False,False,False,False,E,4,C#d
004006b_,76,False,False,True,False,False,True,False,False,False,True,False,False,F,3,D_m
004006b_,77,False,False,True,False,True,False,False,True,False,False,True,False,G,2,D_m
004006b_,78,False,False,True,False,False,True,False,False,False,True,False,False,A,5,D_m
004006b_,79,False,False,True,False,True,False,False,False,False,True,False,False,A,2,D_m
004006b_,80,False,False,True,False,False,False,False,False,False,True,False,False,A,1,D_m
004006b_,81,False,True,False,False,True,False,False,False,False,True,False,False,A,3,A_M
004006b_,82,False,False,True,False,False,False,True,False,False,True,False,False,D,4,D_M
004008b_,1,True,False,False,False,False,True,False,False,True,False,False,False,F,5,F_m
004008b_,2,True,False,False,True,False,True,False,False,False,True,False,False,Eb,3,F_M7
004008b_,3,False,True,False,False,False,True,False,False,False,False,True,False,Db,4,Bbm
004008b_,4,False,True,False,False,True,False,False,False,False,False,True,False,Db,2,Bbm
004008b_,5,True,False,False,False,False,True,False,False,True,False,False,False,C,3,F_m
004008b_,6,False,True,False,False,False,True,False,True,False,False,True,False,Bb,5,Bbm6
004008b_,7,False,True,False,False,False,False,False,True,False,False,True,False,Bb,2,Bbm6
004008b_,8,True,False,False,False,True,False,False,True,False,False,False,False,C,3,C_M
004008b_,9,True,False,False,False,True,True,False,False,False,False,True,False,C,2,C_M
004008b_,10,False,False,False,False,False,True,False,False,True,False,False,False,F,4,F_m
004008b_,11,True,False,False,False,False,True,False,False,True,False,False,False,F,3,F_m
004008b_,12,True,False,False,False,False,True,False,False,True,False,False,False,F,5,F_m
004008b_,13,True,False,False,True,False,True,False,False,True,False,False,False,Eb,3,F_m7
004008b_,14,False,True,False,False,False,False,False,True,False,False,True,False,Db,2,Bbm6
004008b_,15,True,False,False,True,False,False,False,False,True,False,False,False,C,4,AbM
004008b_,16,True,False,False,True,False,False,False,False,True,False,True,False,Bb,2,AbM
004008b_,17,True,False,False,True,False,False,False,False,True,False,False,False,Ab,3,AbM
004008b_,18,False,True,False,False,False,True,False,False,True,False,True,False,Db,5,Bbm
004008b_,19,False,True,False,False,False,True,False,False,False,False,True,False,Db,2,Bbm
004008b_,20,False,False,False,True,False,False,False,True,False,False,True,False,Eb,3,EbM
004008b_,21,False,True,False,True,False,False,False,True,True,False,False,False,Eb,2,EbM
004008b_,22,True,False,False,True,False,False,False,False,True,False,False,False,Ab,4,AbM
004008b_,23,False,True,False,False,False,True,False,False,True,False,False,False,Db,5,DbM
004008b_,24,True,True,False,False,False,False,False,True,False,False,True,False,C,3,G_m
004008b_,25,False,True,False,False,False,False,False,True,False,False,True,False,Bb,2,G_m
004008b_,26,True,False,False,False,True,False,False,True,False,False,True,False,C,4,C_M7
004008b_,27,False,True,False,False,False,True,False,False,True,False,False,False,Db,3,DbM
004008b_,28,False,True,False,False,False,True,False,False,True,False,False,False,Db,2,DbM
004008b_,29,False,True,False,False,False,True,False,True,False,False,True,False,Bb,5,Bbm6
004008b_,30,True,False,False,False,True,False,False,True,False,False,False,False,C,3,C_M
004008b_,31,True,False,False,False,True,True,False,False,False,False,True,False,C,2,C_M
004008b_,32,True,False,False,False,False,True,False,False,True,False,False,False,F,4,F_m
004008b_,33,True,False,False,False,False,True,False,False,False,True,False,False,F,5,F_M
004008b_,34,True,False,False,False,False,True,False,True,False,False,True,False,G,2,F_M
004008b_,35,True,False,False,False,False,True,False,False,False,True,False,False,Ab,3,F_M
004008b_,36,True,False,False,False,False,True,False,False,False,True,False,False,F,2,F_M
004008b_,37,False,True,False,False,False,True,False,False,False,False,True,False,Bb,4,Bbm
004008b_,38,True,True,False,False,False,True,False,False,False,False,True,False,C,2,Bbm
004008b_,39,False,True,False,False,False,True,False,False,False,False,True,False,Db,3,Bbm
004008b_,40,False,True,False,False,False,True,False,False,False,False,True,False,Bb,2,Bbm
004008b_,41,False,False,False,True,False,False,False,True,False,False,True,False,Eb,5,EbM
004008b_,42,False,False,False,False,False,True,False,False,True,False,True,False,F,2,EbM
004008b_,43,False,False,False,True,False,False,False,True,False,False,True,False,G,3,EbM
004008b_,44,False,False,False,True,False,False,False,True,False,False,True,False,Eb,2,EbM
004008b_,45,True,False,False,True,False,False,False,False,True,False,False,False,Ab,4,AbM
004008b_,46,True,False,False,True,False,False,False,False,True,False,False,False,Ab,3,AbM
004008b_,47,False,True,False,False,False,True,False,False,True,False,False,False,Db,5,DbM
004008b_,48,False,True,False,True,False,True,False,False,True,False,False,False,Eb,2,DbM
004008b_,49,False,True,False,False,False,True,False,False,True,False,False,False,F,3,DbM
004008b_,50,False,True,False,False,False,True,False,False,True,False,False,False,Db,2,DbM
004008b_,51,False,True,False,False,False,True,False,False,False,False,True,False,Bb,4,Bbm
004008b_,52,True,True,False,False,False,True,False,False,False,False,True,False,C,2,Bbm
004008b_,53,False,True,False,False,False,True,False,False,False,False,True,False,Db,3,Bbm
004008b_,54,False,True,False,False,False,True,False,False,False,False,True,False,Bb,2,Bbm
004008b_,55,True,False,False,True,False,False,True,False,False,False,True,False,Eb,5,C_d7
004008b_,56,True,False,False,False,False,False,True,False,False,False,True,False,C,2,C_d7
004008b_,57,True,False,False,False,False,True,False,False,False,True,False,False,F,3,F_M
004008b_,58,True,False,False,True,False,True,False,False,False,True,False,False,F,2,F_M
004008b_,59,False,True,False,False,False,True,False,False,False,False,True,False,Bb,4,Bbm
004008b_,60,True,False,False,False,True,False,False,True,False,False,True,False,Bb,5,C_M7
004008b_,61,True,False,False,False,False,True,False,False,True,False,False,False,Ab,3,F_m
004008b_,62,False,False,False,False,False,True,False,True,False,False,True,False,G,4,G_m7
004008b_,63,False,False,False,False,True,False,False,True,False,False,True,False,G,2,G_m7
004008b_,64,True,False,False,False,False,True,False,False,True,False,False,False,F,3,F_m
004008b_,65,False,True,False,False,False,True,False,True,False,False,True,False,Bb,5,Bbm6
004008b_,66,True,False,False,False,True,False,False,True,False,False,False,False,C,3,C_M
004008b_,67,True,False,False,False,True,False,False,True,False,False,True,False,C,2,C_M
004008b_,68,True,False,False,False,False,True,False,False,True,False,False,False,F,4,F_m
004008b_,69,True,False,False,False,False,True,False,False,True,False,False,False,F,5,F_m
004008b_,70,True,False,False,False,False,True,False,True,True,False,False,False,G,2,F_m
004008b_,71,True,False,False,False,False,True,False,False,True,False,False,False,Ab,3,F_m
004008b_,72,True,False,False,False,False,True,False,False,True,False,True,False,Bb,2,F_m
004008b_,73,True,False,False,True,False,False,False,True,False,False,False,False,C,4,C_m
004008b_,74,True,False,True,True,False,False,False,True,False,False,False,False,D,2,C_m
004008b_,75,True,False,False,True,False,False,False,True,False,False,False,False,Eb,3,C_m
004008b_,76,True,False,False,True,False,True,False,True,False,False,False,False,F,2,C_m
004008b_,77,True,False,True,False,False,False,False,True,False,False,False,False,G,5,G_M4
004008b_,78,True,False,True,False,False,False,False,True,True,False,False,False,G,2,G_M4
004008b_,79,False,False,True,False,False,False,False,True,False,False,False,True,G,3,G_M
004008b_,80,False,False,True,False,False,True,False,True,False,False,False,True,G,2,G_M
004008b_,81,True,False,False,False,True,False,False,False,False,False,False,False,C,4,C_M
004008b_,82,True,False,False,False,True,False,False,True,False,False,False,False,C,3,C_M
